job_id,job_title,company,location,company_size,industry,experience_required,education,posted_date,skills,salary,applications,views
JOB_005889,Data Engineer,OYO,Gurugram,Small,Logistics,7,Bachelor,2026-08-17 15:09:05.917945,"Angular,Git,Node.js,Power BI,Kubernetes,Communication,Azure,Pandas",13.22,330,3171
JOB_005890,Cloud Engineer,Flipkart,Pune,Large,Consulting,1,Diploma,2026-08-06 15:09:05.917947,"Azure,Scikit-learn,GraphQL,Power BI,JavaScript,PostgreSQL",12.89,241,3945
JOB_005891,DevOps Engineer,TCS,Gurugram,Small,Consulting,10,Bootcamp,2025-12-14 15:09:05.917948,"Git,Scikit-learn,Node.js,PyTorch,Kafka,Azure,AWS,Machine Learning",21.45,47,106
JOB_005892,Data Engineer,Google,Pune,Small,E-commerce,4,Bachelor,2026-04-29 15:09:05.917950,"GraphQL,Linux,TensorFlow,Python,Azure,Excel",12.65,326,3471
JOB_005893,Product Manager,HCL,Bangalore,Enterprise,Finance,1,PhD,2025-12-09 15:09:05.917951,"Agile,Hadoop",19.3,132,4753
JOB_005894,Backend Engineer,HCL,Hyderabad,Startup,Finance,2,PhD,2025-11-27 15:09:05.917952,"React,JIRA,SQL",7.81,187,1944
JOB_005895,Product Manager,TCS,Chennai,Enterprise,Consulting,7,PhD,2026-03-27 15:09:05.917954,"JIRA,Tableau",21.72,366,2102
JOB_005896,Business Analyst,Swiggy,Delhi,Mid,Manufacturing,4,Bootcamp,2026-03-28 15:09:05.917955,"Azure,Angular,Scikit-learn,R,Leadership,GraphQL",10.39,194,2503
JOB_005897,Product Manager,Paytm,Gurugram,Enterprise,Manufacturing,3,Master,2026-05-03 15:09:05.917956,"Agile,REST API,React,NumPy,PyTorch,Linux",22.16,452,4638
JOB_005898,Machine Learning Engineer,Paytm,Pune,Mid,Logistics,4,PhD,2026-05-29 15:09:05.917958,"Angular,Problem Solving,Django,JavaScript",15.78,437,1279
JOB_005899,Junior Developer,TCS,Delhi,Mid,Consulting,7,PhD,2025-11-15 15:09:05.917959,"Pandas,Docker,R,Linux,PostgreSQL,Tableau,Java",10.27,247,221
JOB_005900,Backend Engineer,OYO,Jaipur,Enterprise,Logistics,9,PhD,2026-06-14 15:09:05.917960,"JavaScript,Python,GraphQL,Kafka,Java,AWS,Node.js",16.99,177,1894
JOB_005901,Product Manager,Flipkart,Kolkata,Large,E-commerce,13,Bootcamp,2026-02-01 15:09:05.917962,"Docker,JIRA,Django,MongoDB,Problem Solving",23.64,468,3132
JOB_005902,Solutions Architect,Meta,Gurugram,Enterprise,Logistics,13,Bachelor,2026-02-27 15:09:05.917963,"Kafka,Angular,GraphQL,Agile,Java",36.64,326,4338
JOB_005903,Cloud Engineer,Google,Mumbai,Startup,Healthcare,6,Diploma,2025-12-01 15:09:05.917964,"Django,JIRA,JavaScript,Power BI",12.39,69,2385
JOB_005904,Solutions Architect,Infosys,Noida,Enterprise,Consulting,14,PhD,2026-09-19 15:09:05.917966,"Deep Learning,Excel,R,Pandas,GraphQL",28.92,51,2210
JOB_005905,Machine Learning Engineer,Startup_E,Chennai,Large,Manufacturing,5,Diploma,2026-05-11 15:09:05.917967,"Problem Solving,Pandas,Statistics",13.82,483,2611
JOB_005906,Frontend Developer,Infosys,Bangalore,Enterprise,Consulting,1,Master,2026-06-24 15:09:05.917968,"Statistics,Pandas,Deep Learning,Leadership,JavaScript,PostgreSQL",10.09,154,1573
JOB_005907,AI/ML Engineer,Google,Pune,Large,Logistics,9,Master,2026-02-25 15:09:05.917969,"Statistics,REST API,Kafka,PyTorch,JavaScript,Agile,Machine Learning",24.56,453,2012
JOB_005908,AI/ML Engineer,Capgemini,Pune,Startup,E-commerce,4,Master,2026-01-05 15:09:05.917971,"PyTorch,NumPy,GCP,JIRA,Docker,JavaScript",11.77,393,1491
JOB_005909,Cloud Engineer,Amazon,Kolkata,Small,Healthcare,9,PhD,2026-07-29 15:09:05.917972,"NumPy,Linux,Hadoop,JavaScript",13.59,273,274
JOB_005910,Solutions Architect,Startup_C,Kolkata,Large,Logistics,14,Diploma,2025-12-09 15:09:05.917973,"SQL,NumPy,Machine Learning,R,Power BI,Java,Excel,Deep Learning",36.23,496,1306
JOB_005911,Senior Developer,Apple,Chennai,Large,Finance,12,Bachelor,2026-08-15 15:09:05.917975,"Scikit-learn,FastAPI",19.83,226,2721
JOB_005912,Machine Learning Engineer,Apple,Gurugram,Large,Manufacturing,13,Bootcamp,2026-01-07 15:09:05.917976,"REST API,Angular,R",23.39,272,2135
JOB_005913,Python Developer,Meta,Hyderabad,Startup,Manufacturing,14,Diploma,2026-04-24 15:09:05.917977,"Problem Solving,Leadership,Java,GraphQL",13.05,485,3879
JOB_005914,Solutions Architect,HCL,Kolkata,Mid,Consulting,8,Bootcamp,2026-03-31 15:09:05.917979,"Agile,AWS,Machine Learning,Git,Azure",19.37,421,330
JOB_005915,Full Stack Developer,Startup_A,Jaipur,Large,Technology,8,Diploma,2026-07-24 15:09:05.917980,"PyTorch,Agile,Pandas,FastAPI",13.67,250,2907
JOB_005916,Frontend Developer,Capgemini,Kolkata,Startup,Finance,14,PhD,2026-01-02 15:09:05.917981,"Excel,Deep Learning",9.85,164,3443
JOB_005917,Technical Lead,TCS,Mumbai,Small,Finance,14,Bachelor,2026-05-13 15:09:05.917983,"Node.js,PostgreSQL,Machine Learning,JavaScript,R,Excel",36.64,143,3276
JOB_005918,Frontend Developer,Paytm,Jaipur,Large,Technology,8,PhD,2025-12-20 15:09:05.917984,"Java,SQL,R,Communication,Azure,Node.js",10.67,386,1832
JOB_005919,Solutions Architect,Microsoft,Hyderabad,Mid,E-commerce,2,Master,2025-12-01 15:09:05.917985,"MongoDB,Tableau,Leadership,Problem Solving,Scikit-learn,Node.js",18.65,314,297
JOB_005920,Frontend Developer,Paytm,Mumbai,Startup,Education,8,Bachelor,2026-05-16 15:09:05.917987,"REST API,Scikit-learn,Deep Learning,JIRA,Docker,Hadoop",9.96,466,3041
JOB_005921,Python Developer,Google,Mumbai,Small,Healthcare,8,Diploma,2025-10-01 15:09:05.917988,"Problem Solving,Scikit-learn,AWS,MongoDB,Azure,GCP",14.18,435,257
JOB_005922,DevOps Engineer,Meta,Chennai,Mid,Healthcare,4,PhD,2026-02-07 15:09:05.917990,"Azure,Statistics,React,Machine Learning,Leadership,REST API,Scikit-learn,PyTorch",11.63,414,2305
JOB_005923,Product Manager,Cognizant,Kolkata,Small,Finance,12,Bootcamp,2026-03-12 15:09:05.917991,"TensorFlow,FastAPI,Kubernetes,Kafka,JavaScript",18.74,86,3371
JOB_005924,Python Developer,Apple,Delhi,Mid,Logistics,5,PhD,2025-12-07 15:09:05.917992,"Agile,Hadoop,Django,JIRA",11.64,370,3475
JOB_005925,Backend Engineer,Apple,Jaipur,Enterprise,Technology,6,PhD,2026-01-17 15:09:05.917994,"Angular,Agile,Kafka,Python",12.67,265,3639
JOB_005926,Full Stack Developer,Startup_A,Bangalore,Enterprise,Logistics,9,Diploma,2026-05-20 15:09:05.917995,"GraphQL,PostgreSQL,Angular,React,Docker",18.72,374,104
JOB_005927,Business Analyst,Capgemini,Delhi,Enterprise,Manufacturing,9,Diploma,2026-04-01 15:09:05.917996,"React,Azure,Kubernetes,Excel",14.37,43,2517
JOB_005928,Python Developer,Startup_D,Noida,Small,Finance,9,Master,2026-01-30 15:09:05.917997,"GraphQL,R,Kubernetes,Python,Scikit-learn,Kafka,Spark,PyTorch",13.49,167,271
JOB_005929,Cloud Engineer,Cognizant,Bangalore,Enterprise,Finance,5,Bachelor,2025-10-08 15:09:05.917999,"Hadoop,Kafka,Kubernetes",17.35,409,2318
JOB_005930,Python Developer,Uber,Gurugram,Startup,Manufacturing,4,PhD,2026-01-29 15:09:05.918000,"Excel,Python,PostgreSQL",7.87,125,3827
JOB_005931,Software Engineer,Capgemini,Hyderabad,Startup,Manufacturing,12,Bootcamp,2025-11-25 15:09:05.918002,"Django,Git",12.45,283,3059
JOB_005932,Full Stack Developer,Google,Chennai,Enterprise,Consulting,0,Diploma,2026-09-07 15:09:05.918003,"Communication,React,Node.js,GCP,JIRA,Java,Angular,AWS",11.72,114,2511
JOB_005933,Technical Lead,OYO,Delhi,Mid,E-commerce,3,Diploma,2026-01-18 15:09:05.918004,"Java,GraphQL,TensorFlow,Python,Machine Learning,R,Excel",21.58,276,4434
JOB_005934,AI/ML Engineer,HCL,Kolkata,Mid,Logistics,12,Master,2026-07-24 15:09:05.918006,"Angular,MongoDB,Spark,JIRA,JavaScript,REST API,TensorFlow",17.56,416,1316
JOB_005935,Business Analyst,Microsoft,Hyderabad,Small,Logistics,13,Bachelor,2026-05-12 15:09:05.918007,"Statistics,MongoDB,Git",11.34,10,1161
JOB_005936,Technical Lead,Airbnb,Mumbai,Mid,Logistics,7,Master,2026-08-18 15:09:05.918009,"PyTorch,NumPy,Spark,Leadership,Azure",26.18,431,2626
JOB_005937,Solutions Architect,OYO,Jaipur,Large,Healthcare,7,Diploma,2026-03-10 15:09:05.918010,"Spark,Communication,Linux,Pandas,MongoDB,JIRA",21.81,139,4790
JOB_005938,Analytics Engineer,HCL,Noida,Mid,Education,11,Bootcamp,2025-11-01 15:09:05.918011,"Leadership,Kafka,Problem Solving,Java",15.85,471,553
JOB_005939,Data Engineer,Amazon,Chennai,Startup,Technology,12,Master,2026-06-01 15:09:05.918013,"Power BI,NumPy,Tableau,Spark,GCP,Hadoop",13.37,337,1462
JOB_005940,Solutions Architect,Startup_B,Mumbai,Mid,Education,5,PhD,2025-10-10 15:09:05.918014,"React,Docker,GCP,Node.js,Django,JavaScript",22.73,125,477
JOB_005941,Data Scientist,Flipkart,Hyderabad,Small,Technology,12,Diploma,2025-09-27 15:09:05.918015,"PostgreSQL,PyTorch,Problem Solving,Docker",19.22,398,3297
JOB_005942,Senior Developer,Startup_B,Jaipur,Mid,Healthcare,2,Diploma,2026-05-27 15:09:05.918017,"GCP,R",12.22,245,3906
JOB_005943,Cloud Engineer,Airbnb,Noida,Small,Logistics,11,Master,2026-04-13 15:09:05.918018,"Kubernetes,Excel,Linux,R",16.94,369,4106
JOB_005944,Senior Developer,Accenture,Mumbai,Large,E-commerce,14,Bootcamp,2026-02-22 15:09:05.918019,"PostgreSQL,AWS,Leadership,SQL",37.46,261,1016
JOB_005945,Data Engineer,Accenture,Noida,Enterprise,Education,7,Master,2026-03-25 15:09:05.918020,"TensorFlow,Azure,JavaScript",17.27,167,3934
JOB_005946,Product Manager,Startup_B,Hyderabad,Large,Technology,6,Bootcamp,2025-12-31 15:09:05.918022,"Machine Learning,Problem Solving",20.27,388,2521
JOB_005947,Business Analyst,Swiggy,Kolkata,Startup,Finance,10,Diploma,2025-12-21 15:09:05.918023,"React,Git,Django,Scikit-learn",10.18,64,928
JOB_005948,Data Scientist,Apple,Pune,Large,Manufacturing,8,Master,2026-09-17 15:09:05.918024,"TensorFlow,Leadership,Excel,React",18.76,20,736
JOB_005949,Solutions Architect,Startup_C,Gurugram,Large,Healthcare,2,Bachelor,2025-09-28 15:09:05.918026,"Deep Learning,Tableau,AWS,Azure,FastAPI",21.52,318,3108
JOB_005950,Product Manager,Startup_C,Gurugram,Startup,E-commerce,10,Master,2026-05-10 15:09:05.918027,"Kafka,Deep Learning,AWS,MongoDB,Azure",19.06,265,4186
JOB_005951,Data Scientist,Startup_A,Mumbai,Startup,Manufacturing,5,Master,2026-05-17 15:09:05.918028,"MongoDB,Deep Learning,Git",12.37,231,4553
JOB_005952,AI/ML Engineer,Startup_D,Mumbai,Enterprise,Consulting,14,Bachelor,2026-04-27 15:09:05.918029,"Docker,Node.js,Statistics",33.02,76,2146
JOB_005953,Senior Developer,Startup_B,Gurugram,Enterprise,Finance,0,Bachelor,2026-08-05 15:09:05.918031,"React,Java,Excel,FastAPI",16.08,338,3681
JOB_005954,Frontend Developer,Infosys,Delhi,Mid,E-commerce,11,PhD,2026-03-01 15:09:05.918032,"Git,Statistics,Hadoop,Spark",13.17,448,2320
JOB_005955,Technical Lead,Startup_A,Kolkata,Small,Technology,7,Bachelor,2025-10-12 15:09:05.918033,"Statistics,Django,Python,PostgreSQL,PyTorch,Excel",18.89,379,1806
JOB_005956,Junior Developer,Capgemini,Gurugram,Startup,Logistics,1,Bootcamp,2026-03-30 15:09:05.918034,"Leadership,Python,PostgreSQL,JavaScript,REST API,Spark,FastAPI,Hadoop",5.94,401,3987
JOB_005957,Software Engineer,Startup_C,Gurugram,Large,Finance,4,PhD,2026-08-14 15:09:05.918036,"Kubernetes,Deep Learning",12.31,277,704
JOB_005958,Technical Lead,Meta,Jaipur,Large,Consulting,5,Bootcamp,2025-12-12 15:09:05.918037,"Python,Power BI,Deep Learning",19.68,462,3170
JOB_005959,Frontend Developer,Startup_A,Mumbai,Enterprise,Logistics,3,PhD,2026-06-22 15:09:05.918038,"FastAPI,Spark,Scikit-learn,PyTorch,JavaScript,Azure,Java",12.57,172,4282
JOB_005960,Solutions Architect,Startup_A,Noida,Small,Consulting,8,PhD,2026-01-21 15:09:05.918040,"Communication,Azure,Linux,TensorFlow",21.19,295,1694
JOB_005961,Technical Lead,Google,Jaipur,Startup,E-commerce,2,Bootcamp,2026-04-14 15:09:05.918041,"Kafka,PostgreSQL,Deep Learning",9.56,296,1154
JOB_005962,Business Analyst,Infosys,Mumbai,Enterprise,Healthcare,1,Diploma,2026-03-24 15:09:05.918042,"Django,SQL",7.17,146,3032
JOB_005963,DevOps Engineer,HCL,Gurugram,Small,Education,2,Diploma,2026-06-02 15:09:05.918044,"JIRA,Kafka,Node.js",10.24,203,834
JOB_005964,Machine Learning Engineer,Cognizant,Chennai,Startup,Consulting,4,Master,2025-12-02 15:09:05.918045,"Linux,AWS,Angular,React,Pandas,Django",10.95,11,515
JOB_005965,Frontend Developer,TCS,Pune,Large,Consulting,0,Diploma,2026-05-07 15:09:05.918046,"Communication,Excel,TensorFlow,Angular,Agile,PyTorch,Linux,REST API",8.71,406,2789
JOB_005966,Python Developer,Cognizant,Mumbai,Large,Manufacturing,9,Master,2026-06-20 15:09:05.918048,"Django,Statistics,Kubernetes,Machine Learning,AWS,Pandas",17.72,61,3107
JOB_005967,Technical Lead,Accenture,Pune,Enterprise,Education,11,Diploma,2025-10-07 15:09:05.918049,"Node.js,Kubernetes,React,Pandas,TensorFlow,Problem Solving,Python,SQL",38.92,409,3325
JOB_005968,Backend Engineer,Microsoft,Bangalore,Small,Finance,3,Master,2026-06-16 15:09:05.918050,"Kubernetes,Python,PostgreSQL",10.55,471,1337
JOB_005969,Cloud Engineer,Flipkart,Kolkata,Large,Healthcare,0,Master,2026-01-09 15:09:05.918052,"REST API,Power BI",7.44,380,1289
JOB_005970,Cloud Engineer,IBM,Gurugram,Small,Healthcare,8,Bachelor,2026-06-11 15:09:05.918053,"Leadership,Azure,Tableau,Node.js,REST API,PyTorch",16.57,54,4338
JOB_005971,Software Engineer,HCL,Noida,Enterprise,Manufacturing,13,Master,2026-05-24 15:09:05.918054,"PyTorch,R",16.13,311,1557
JOB_005972,DevOps Engineer,Flipkart,Delhi,Mid,E-commerce,2,Bootcamp,2026-05-21 15:09:05.918055,"NumPy,SQL,AWS,JIRA,Kubernetes,Deep Learning",15.13,440,3078
JOB_005973,Data Engineer,Startup_A,Noida,Small,Finance,1,Bootcamp,2026-05-09 15:09:05.918057,"Docker,Excel,Java,Kafka,Tableau,Angular",8.61,496,3157
JOB_005974,Technical Lead,Startup_B,Jaipur,Small,Manufacturing,4,Master,2026-06-08 15:09:05.918058,"TensorFlow,Git,Java,R,Scikit-learn,REST API,FastAPI,JavaScript",17.52,71,327
JOB_005975,Full Stack Developer,Apple,Pune,Enterprise,Healthcare,0,Bootcamp,2026-05-27 15:09:05.918059,"AWS,Docker,PyTorch",9.03,175,2791
JOB_005976,Software Engineer,OYO,Jaipur,Mid,E-commerce,9,Diploma,2026-06-10 15:09:05.918061,"REST API,Communication",11.7,103,383
JOB_005977,Python Developer,Google,Chennai,Large,Healthcare,13,Bootcamp,2026-05-17 15:09:05.918062,"Docker,Linux,REST API,GCP,Statistics",17.21,35,4108
JOB_005978,Frontend Developer,IBM,Bangalore,Startup,Finance,6,Bachelor,2025-11-09 15:09:05.918063,"Python,Linux,GCP,REST API,GraphQL,PyTorch,JIRA,Problem Solving",9.92,133,2865
JOB_005979,Business Analyst,Cognizant,Noida,Enterprise,Healthcare,8,Bootcamp,2026-03-23 15:09:05.918065,"Angular,Power BI,PostgreSQL,Spark,Git,Scikit-learn,GCP,Communication",11.45,267,4938
JOB_005980,Machine Learning Engineer,Startup_B,Noida,Startup,Manufacturing,0,Diploma,2026-07-04 15:09:05.918066,"Spark,TensorFlow",7.23,452,3208
JOB_005981,Analytics Engineer,Google,Chennai,Mid,Healthcare,11,Diploma,2026-07-29 15:09:05.918067,"Linux,Deep Learning,GCP,Statistics",13.58,281,288
JOB_005982,Software Engineer,IBM,Gurugram,Mid,Healthcare,7,Master,2026-07-22 15:09:05.918069,"Docker,Excel,GCP",12.16,396,3216
JOB_005983,Junior Developer,Airbnb,Mumbai,Small,Education,7,PhD,2026-08-12 15:09:05.918070,"FastAPI,R,Angular,Python",9.64,178,3881
JOB_005984,Backend Engineer,OYO,Pune,Startup,Technology,6,Diploma,2025-10-10 15:09:05.918071,"Pandas,SQL,GraphQL,Node.js,Kafka,Tableau",10.23,370,2250
JOB_005985,Python Developer,Capgemini,Pune,Startup,Finance,9,Master,2025-10-17 15:09:05.918072,"REST API,Django,SQL,Angular,Excel",12.15,434,2052
JOB_005986,Senior Developer,Amazon,Kolkata,Mid,Logistics,3,Master,2026-01-12 15:09:05.918074,"Azure,Power BI,SQL,Leadership,Hadoop,Agile,React",17.72,476,3413
JOB_005987,Data Scientist,Startup_E,Kolkata,Startup,Logistics,13,Bootcamp,2025-11-11 15:09:05.918075,"Docker,Kubernetes,GCP,PyTorch,Pandas",15.25,224,1284
JOB_005988,Frontend Developer,Google,Kolkata,Large,Logistics,11,Bootcamp,2026-09-18 15:09:05.918076,"Agile,Django,PyTorch,Kubernetes,Java,MongoDB",15.85,364,661
JOB_005989,Business Analyst,Paytm,Pune,Mid,Education,14,Master,2025-12-18 15:09:05.918078,"React,GraphQL,Docker",13.81,351,4728
JOB_005990,AI/ML Engineer,HCL,Mumbai,Small,Logistics,13,Bachelor,2026-08-31 15:09:05.918079,"Machine Learning,Angular,Scikit-learn,Docker,Spark,Statistics,Kafka,Azure",20.57,352,989
JOB_005991,Full Stack Developer,IBM,Gurugram,Small,Technology,6,Master,2026-01-18 15:09:05.918080,"SQL,Docker,Power BI,Agile,React",11.93,474,3238
JOB_005992,Business Analyst,TCS,Bangalore,Small,Consulting,1,Bootcamp,2026-03-15 15:09:05.918082,"Azure,Java,AWS,JavaScript",7.87,289,3093
JOB_005993,Technical Lead,Apple,Bangalore,Startup,Healthcare,5,Diploma,2025-11-08 15:09:05.918083,"Linux,Python",16.06,47,1331
JOB_005994,AI/ML Engineer,Startup_D,Chennai,Mid,Healthcare,13,Bachelor,2026-04-13 15:09:05.918084,"Pandas,FastAPI,Linux,Azure,PyTorch,Hadoop,Scikit-learn",22.87,281,3103
JOB_005995,Backend Engineer,Startup_B,Hyderabad,Small,Manufacturing,11,PhD,2026-01-12 15:09:05.918085,"GraphQL,R,Django,MongoDB,Leadership,Problem Solving,Tableau",18.9,89,2967
JOB_005996,Business Analyst,Startup_C,Delhi,Mid,Education,14,Diploma,2025-12-01 15:09:05.918087,"Hadoop,Git,GraphQL,Agile,FastAPI,Tableau,TensorFlow,GCP",13.19,124,4492
JOB_005997,Frontend Developer,Startup_D,Mumbai,Startup,E-commerce,10,Bootcamp,2026-05-04 15:09:05.918088,"Communication,Leadership",11.51,330,3040
JOB_005998,Technical Lead,Flipkart,Hyderabad,Large,Finance,14,Diploma,2026-01-13 15:09:05.918089,"GCP,Spark,Git,Django,JIRA",37.54,419,4853
JOB_005999,Machine Learning Engineer,Startup_B,Jaipur,Large,Technology,4,Diploma,2026-06-20 15:09:05.918091,"NumPy,GCP,FastAPI,Linux,AWS",12.23,217,2304
JOB_006000,AI/ML Engineer,Flipkart,Kolkata,Large,Logistics,4,Bootcamp,2026-01-03 15:09:05.918092,"Kubernetes,Linux,R,React,Deep Learning",11.6,237,4520
JOB_006001,Senior Developer,Startup_A,Jaipur,Startup,Healthcare,10,Diploma,2026-05-01 15:09:05.918094,"Pandas,Spark,Linux,Git",15.6,266,1714
JOB_006002,Business Analyst,Paytm,Bangalore,Small,Logistics,7,Master,2026-03-02 15:09:05.918095,"React,Scikit-learn",10.36,299,2371
JOB_006003,Solutions Architect,IBM,Delhi,Startup,Logistics,0,Bachelor,2026-05-31 15:09:05.918096,"Scikit-learn,Kafka,FastAPI,Azure,Power BI,PostgreSQL,PyTorch,GCP",14.21,142,2293
JOB_006004,Python Developer,Accenture,Hyderabad,Mid,Finance,7,Bootcamp,2025-11-30 15:09:05.918098,"Deep Learning,Statistics,TensorFlow",11.07,139,4595
JOB_006005,Frontend Developer,Startup_C,Noida,Large,Healthcare,3,Bachelor,2026-07-18 15:09:05.918099,"PostgreSQL,Agile,React,Pandas",11.77,406,3450
JOB_006006,Cloud Engineer,Meta,Gurugram,Mid,Healthcare,12,Master,2026-08-25 15:09:05.918100,"Agile,Deep Learning,Linux,Hadoop,Excel,Statistics,PostgreSQL",22.05,118,4186
JOB_006007,Frontend Developer,HCL,Delhi,Startup,Healthcare,9,Bootcamp,2025-12-26 15:09:05.918102,"Leadership,React,AWS,REST API,Angular,Azure,Excel",12.77,452,680
JOB_006008,Machine Learning Engineer,Apple,Pune,Enterprise,Manufacturing,5,Master,2026-02-17 15:09:05.918103,"Leadership,GCP",18.02,106,4870
JOB_006009,Backend Engineer,Amazon,Delhi,Enterprise,Finance,5,PhD,2026-01-20 15:09:05.918104,"Spark,Docker,PostgreSQL,FastAPI",14.37,294,4951
JOB_006010,Technical Lead,Meta,Chennai,Startup,Education,0,PhD,2025-12-19 15:09:05.918105,"PostgreSQL,Java,Tableau,NumPy,Communication,TensorFlow,JavaScript,Pandas",11.94,410,1446
JOB_006011,Backend Engineer,Startup_C,Pune,Small,Finance,7,PhD,2026-09-05 15:09:05.918107,"Node.js,Linux",11.81,61,2404
JOB_006012,Product Manager,Apple,Hyderabad,Mid,Finance,12,Bachelor,2026-01-07 15:09:05.918108,"Linux,GCP,Angular,Git,Azure,Agile,TensorFlow",33.51,473,1117
JOB_006013,Machine Learning Engineer,TCS,Jaipur,Startup,Consulting,14,PhD,2026-03-28 15:09:05.918110,"REST API,Tableau,GCP,TensorFlow,Agile,Machine Learning,Power BI,Node.js",17.21,99,4617
JOB_006014,Business Analyst,Infosys,Gurugram,Startup,Logistics,3,PhD,2026-03-04 15:09:05.918111,"Azure,PostgreSQL,Node.js",9.05,125,528
JOB_006015,Senior Developer,Capgemini,Chennai,Enterprise,E-commerce,12,Master,2025-10-05 15:09:05.918112,"SQL,Kafka,Python,TensorFlow,AWS,Excel,R",38.62,78,3123
JOB_006016,Software Engineer,HCL,Delhi,Large,Manufacturing,11,Diploma,2026-06-24 15:09:05.918113,"SQL,Git",18.69,167,1013
JOB_006017,Backend Engineer,Flipkart,Bangalore,Large,E-commerce,8,Diploma,2026-01-30 15:09:05.918115,"Django,Spark,REST API,Tableau",18.42,98,3526
JOB_006018,Technical Lead,Swiggy,Pune,Small,Manufacturing,14,PhD,2026-07-22 15:09:05.918116,"Machine Learning,GCP,Hadoop",22.22,114,3107
JOB_006019,Full Stack Developer,Startup_B,Hyderabad,Small,Education,6,Diploma,2025-09-29 15:09:05.918118,"Git,Angular,Agile,Deep Learning,PyTorch,Leadership",12.75,216,3968
JOB_006020,Technical Lead,Startup_C,Hyderabad,Small,E-commerce,14,PhD,2025-12-30 15:09:05.918119,"Pandas,Tableau,Power BI,Azure",34.61,358,3302
JOB_006021,Data Engineer,Wipro,Noida,Enterprise,Logistics,13,PhD,2026-01-29 15:09:05.918120,"NumPy,Communication,Leadership,Angular",21.44,429,543
JOB_006022,Data Engineer,HCL,Jaipur,Startup,Logistics,10,Bachelor,2026-04-13 15:09:05.918122,"Deep Learning,Git,Agile,Kubernetes,Hadoop",11.96,165,2411
JOB_006023,AI/ML Engineer,TCS,Kolkata,Small,Manufacturing,13,Bootcamp,2025-10-04 15:09:05.918123,"Hadoop,Django,Machine Learning,Agile,Spark,Pandas,Statistics",16.85,87,1068
JOB_006024,Data Engineer,Capgemini,Chennai,Enterprise,Education,3,Diploma,2026-09-17 15:09:05.918124,"Kubernetes,Node.js,Power BI,Python,Spark,Machine Learning,Communication",16.73,307,117
JOB_006025,Business Analyst,Uber,Bangalore,Mid,Manufacturing,11,PhD,2026-09-15 15:09:05.918126,"Hadoop,REST API,Problem Solving,Statistics,Leadership,JIRA",16.17,283,4765
JOB_006026,Junior Developer,Unacademy,Jaipur,Startup,Healthcare,0,Diploma,2025-10-11 15:09:05.918127,"Linux,R,Agile,PyTorch,Python,Excel,Git",3.63,19,3695
JOB_006027,Solutions Architect,Infosys,Hyderabad,Mid,Healthcare,8,Bachelor,2026-06-06 15:09:05.918128,"JavaScript,Pandas,Java,Statistics,NumPy,Tableau,TensorFlow,JIRA",25.79,138,3974
JOB_006028,Frontend Developer,Uber,Kolkata,Large,Logistics,9,Bachelor,2026-03-11 15:09:05.918129,"Git,Agile",12.25,499,2658
JOB_006029,Product Manager,TCS,Delhi,Large,Finance,5,PhD,2025-11-28 15:09:05.918131,"R,Kubernetes,Java,Docker,Power BI,Machine Learning,Pandas",24.05,441,3747
